,title,date,publisher,url,text
81,카카오에 이어 네이버도 스마트홈 공략…AI 사용자풀 확보 ‘이점’(종합),,뉴스웨이,http://www.newsway.co.kr/view.php?tp=1&ud=2017101915393326686,
82,KB증권: 삼성전기·삼성바이오로직스·룽투코리아外,,서울파이낸스,http://www.seoulfn.com/news/articleView.html?idxno=290446,
83,"[클릭 e종목]""로엔, 유료가입자 증가에 AI스피커로 매출 확대 가능성…목표가↑""",2017.10.20. ,아시아경제,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004098633,"[아시아경제 문채석 기자]현대차투자증권은 20일 로엔에 대해 최근 유로가입자가 늘어난 데다 AI 스피커 판매 증가 덕분에 매출도 늘릴 수 있을 것으로 보인다며 목표주가를 기존 10만2000원에서 12만원으로 올렸다. 로엔의 19일 종가는 9만7200원이다. 현대차투자증권에 따르면 로엔이 카카오와 협업한 이후 유료가입자가 15만 명 순증했다. 이에 따라 3분기 매출액이 전년 동기 대비 31.9% 증가한 1459억원, 영업이익은 34.2% 늘어난 278억원을 거둘 것이라 이 회사는 예측했다. 유성만 현대차투자증권 연구원은 ""3분기에 로엔은 카카오와의 ID 연동을 통해 매출을 늘린 데다 주요 경쟁사의 프로모션도 약해지면서 3분기에 프로모션 강도가 약해지면서 유료가입자가 15만 명 늘었다""며 ""3분기 말 기준 총 유료가입자는 440만 명에 달해 올해 예상치인 450만 명을 초과 달성할 수 있을 것으로 보인다""고 내다봤다. 주요 통신사들의 인공지능(AI) 스피커 출시도 로엔에 호재로 작용할 것이라는 분석이다. SK텔레콤의 'NUGU'와 카카오미니 등 AI 스피커 출시로 이 회사의 멜론 음원 수요가 늘어나 추가가입자를 유치하기도 쉬워질 공산이 크기 때문이다. 유 연구원은 ""카카와의 시너지가 본격화되면서 기대 이상의 유료가입자 증가와 AI 스피커 출시 등 로엔의 성장 동력(모멘텀)이 높아질 것""이라며 ""목표주가는 12개월 선행 목표 주가수익비율(12MF PER)으로 30.6배를 적용해 12만원으로 산출했다""고 전했다. 문채석 기자 chaeso@asiae.co.kr▶ 양낙규의 [군사이야기]▶ #오늘의 핫영상(클릭!) ▶ #오늘의 많이 본 (클릭!)"
84,"""멜론이 음원 스트리밍의 대세"", 로엔엔터테인먼트 실적 계속 늘어",,비즈니스포스트,http://www.businesspost.co.kr/BP?command=article_view&num=61592,
85,국내 인공지능(AI) 기술 및 서비스 동향,,헬로티,http://www.hellot.net/new_hellot/magazine/magazine_read.html?code=202&sub=003&idx=36527,
86,"로엔, 카카오와 시너지·엔터사업 호조…목표가↑-현대차",2017.10.20. ,이데일리,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003949265,"[이데일리 윤필호 기자] 현대차투자증권은 20일 로엔(016170)에 대해 카카오와 시너지, 연예매니지먼트 부문 호조 등에 힘입어 올해 3분기 컨센서스에 부합하는 실적을 거둘 것으로 전망했다. 투자의견은 매수(Buy)를 유지했고 목표주가는 기존 10만2000원에서 12만원으로 상향조정했다.유성만 현대차투자증권 연구원은 “3분기 예상 매출액은 1459억원, 영업이익은 278억원으로 높은 성장세를 기록하며 컨센서스에 부합하는 실적을 전망한다”면서 “이번 분기 카카오와의 ID 연동 및 주요 경쟁사의 프로모션 강도가 약해지면서 15만명의 유료가입자 순증을 기록했다”고 밝혔다.그는 “3분기말 기준 총 유료가입자는 440만명 수준으로 올해 유료가입자 예상치인 450만명을 초과 달성할 전망”이라며 “SK텔레콤의 ‘누구’(NUGU), 카카오미니 등 AI스피커가 본격적으로 출시되면서 멜론 음원의 수요 증가 및 추가적 가입자 기반도 확장이 가능하다”고 언급했다.유 연구원은 “방탄소년단 앨범 판매 호조와 워너원, 엑소 등의 효과로 연예매니지먼트 부문도 올해 상반기 대비 개선될 것”이라며 “스튜디오 드래곤과 합작한 메가 몬스터 통하여 내년부터 약 4편의 드라마 라인업 가능하다”고 언급했다.윤필호 (nothing@edaily.co.kr)▶흥미진진한 이데일리 영상 채널▶[페이스북] 보러가기~♥ | [카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
87,"로엔, 3분기 호실적 기대에 상승세",,프라임경제,http://www.newsprime.co.kr/news/article.html?no=392058,
88,KB증권: 삼성전기·삼성바이오로직스·룽투코리아 외,,서울파이낸스,http://www.seoulfn.com/news/articleView.html?idxno=290571,
89,"네이버·카카오, 인공지능(AI) 연합군 확보 경쟁",,뉴스핌,http://www.newspim.com/news/view/20171020000109,
90,"JYP·로엔·소리바다, 이유있는 신고가",,비즈엔터,http://enter.etoday.co.kr/view/news_view.php?varAtcId=123868,
91,"로엔, 10만원 돌파…52주 신고가",,비즈엔터,http://enter.etoday.co.kr/view/news_view.php?varAtcId=123792,
92,"(기자의 눈)춘추전국 스마트홈 시장, 건설사는 웃을 수 있을까",,전기신문,http://www.electimes.com/article.php?aid=1508380143149117024,
93,AI 스피커 살까 고민 중이신가요?,2017.10.21. ,이데일리,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=018&aid=0003950041,"- 유아동 있는 맞벌이 부부, 家內 음악듣기용 '고려할 만'[이데일리 김유성 기자] SK텔레콤의 ‘누구’, 네이버의 ‘웨이브’, 카카오의 ‘카카오미니’, KT의 ‘기가지니’ 등 벌써 국내에 유통 혹은 유통 예정인 AI스피커 제품 갯수가 4~5가지에 이르고 있습니다. 구글이나 아마존까지 합한다면 그 수는 더 늘어나겠죠. 특히 구글의 ‘구글어시스턴트’가 스피커 형태로 나온다면 AI스피커 시장을 둘러싼 국내 시장 경쟁은 더 치열해질 전망입니다. 여기서 잠깐. 유행이라고 해도 AI스피커를 꼭 사야만 하는 이유가 있을까요? 사실 호기심으로 AI스피커를 샀다가 쓰지 않는 경우가 많이 있습니다. 자리만 차지하는 경우죠. 아직은 가상비서로서의 기능이 떨어지기 때문입니다. 진짜 AI스피커가 많이 쓰이려면 집안의 모든 일, 영화표 예약 등 외부 일이 음성만으로 가능해야합니다. 아직은 집내 사물인터넷(IoT)과 AI스피커가 연결되려면 멀었습니다. AI스피커도 이제 시작 단계입니다. 실상 AI스피커를 갖고 할 게 그리 많지 않습니다. 그렇다면 지금 이 시점에서 AI스피커를 어떻게 사용할까요. 힌트는 음악에 있습니다. 음악 재생은 AI스피커 입장에서 어렵지 않은 질의입니다. 음성 인식만 되고 음원 스트리밍 서비스와 연결만 되면 됩니다. 다행히 네이버, 카카오, SK텔레콤 모두 네이버뮤빅, 멜론 등 음원 스트리밍 서비스와 기본 연결돼 있습니다. 실제 AI스피커 구매자들이 음악 듣기용으로 이를 많이 쓰는 것으로 나타났습니다. 네이버의 개발자 컨퍼런스 DEVIEW 2017에서 클로바뮤직 담당자도 “음성 명령의 70%가 음악과 관련됐다”고 말했습니다. 클로바뮤직은 네이버·라인의 AI스피커 ‘웨이브’에 들어가는 AI음원 솔루션 명칭이라고 할 수 있습니다. 다만 음악 듣기 형태는 기존 시장과 달랐습니다. 스마트폰이나 PC에서 음악 듣기가 대부분은 이어폰을 귀에 꼽고 혼자 듣는 형태라면, AI스피커는 여러 사람이 함께 듣는 식입니다. 예컨대 이런 거죠. 퇴근해 쇼파에 누우면서 “XX야, 조용한 음악, 틀어줘” 식입니다. 아니면 ‘노래 틀어줘’ 등의 모호한 명령일 수 있습니다. 퇴근하고 집에 들어와서 쉬고 싶을 때, 곡 선택까지 고민하고 싶지는 않겠죠. 자연스럽게 AI스피커의 질의중 으뜸은 ‘노래 틀어줘’입니다. 그런데 ‘노래 틀어줘’를 AI가 실행하기 위해서는 기존 데이터가 있어야겠죠. 좀더 고도화된다면 음성의 주인공이 누구인지 식별하고, 그에 맞춰 노래를 들려줘야 합니다. 음원 재생 요청이 들어온 시점도 판별해야겠죠. 저녁 쉬고 싶을 때 시끄러운 음악을 틀어줘서는 안되겠죠. 자연스럽게 곡 추천 기능이 AI스피커에서 중요할 수 밖에 없습니다. 물론 특정 곡 이름을 지칭하면서 ‘틀어줘’ 할 수도 있습니다. 이 때도 듣는 사람이 음악만 듣고 있지 않을 가능성이 높습니다. 청소를 한다거나 설거지를 하거나 혹은 누워서 책을 볼 수도 있습니다. 매번 일일이 곡 지정을 하기는 어렵겠죠. 자연스럽게 취향에 맞는 곡을 연달아 추천해줘야 합니다.  AI스피커를 집에 놓고 쓴다는 점은 환경적으로도 스마트폰과 PC와 너무 다릅니다. 사용 시간대가 저녁시간대에 몰린다는 점이죠. 귀차니즘에 극에 달하는 시간입니다. 본인이 좋아하는 가수만 지정하고 ‘틀어줘’할 가능성이 많습니다. 굳이 AI스피커가 필요한 부류의 사람을 꼽자면 아이가 있는 맞벌이 부부를 들 수 있습니다. 맞벌이 부부의 생활은 분주하기 짝이 없습니다. 퇴근한 이후 저녁 시간은 새로운 시작이죠. 아이들 밥 주는 것부터 씻기고. 집안 청소와 빨래까지 해야합니다. 남편이든 아내든 아이들이 잠들기 전까지 숨 돌리기 힘듭니다. 이때 AI스피커가 유용할 수 있습니다. ‘날뛰는’ 아이들을 진정시키는 ‘뽀로로 노래 틀어줘’를 별다른 조작없이 음성만으로도 명령 가능하니까요. 아이를 둔 맞벌이 부부한테 AI스피커가 맞다라는 가정은 억지 추정도 아닙니다. 네이버 웨이브의 사례를 보면, 두번째로 많은 명령 단어가 ‘동요 틀어줘’였습니다. ‘핑크퐁 노래 틀어줘’도 웨이브가 많이 듣는 명령어였습니다. 저녁 시간대 AI스피커 사용자 사이에서는 ‘아이유’보다 ‘핑크퐁’이 더 스타인 셈입니다. 노래가 아니라면 음성 동화 재생도 가능합니다. 네이버가 올해초 ‘오디오클립’을 출범하고, SK텔레콤 ‘누구’가 팟캐스트와 연결한 것도 단순 ‘보여주기’는 아니었습니다. 최근 네이버가 시도하고 있는 일 하나를 소개하면서 마치겠습니다. 1분 미리듣기입니다. 참고로 웨이브는 ‘네이버뮤직’, 누구와 카카오미니는 ‘멜론’에 유료가입해야 듣고 싶은 음악을 통째로 들을 수 있습니다. 돈 내야한다는 거죠. 클로바뮤직팀에 따르면, 특정 곡에서 ‘하이라이트’ 부문을 부각시켜 소개하는 연구 개발을 하고 있습니다. 이 기능도 딥러닝을 통해 가능하죠. 기존 미리 듣기는 곡 시작부터 1분, 혹은 1분 30초까지만 제공했습니다. 뜸을 들이다 말았던 거죠. 그러다보니 사용자들은 그 곡의 ‘진미’를 맛보지 못하고 넘기는 경우가 많았습니다. 조금 더 곡 구매 전환율을 높이는 방법이 없을까 연구하다가 생각해 낸게 ‘에너지’였습니다. 요 에너지를 음원 내 주파수 별로 분석합니다. 쉽게 말해 노래를 부르는 가수가 힘줘 부르는 부분을 골라내는 것이죠. 연주곡도 클라이막스 부분에 강조점을 줄테고요. 또다른 방법이 있습니다. 비슷한 장르의 곡 수십곡 수만곡을 분석합니다. AI가 이들 곡을 공부합니다. 그러면서 이 부분이 ‘클라이막스’ 즉 ‘하이라이트’일 것이라고 예측합니다. 학습하는 곡 수가 많을 수록 ‘하이라이트’ 부분을 더 잘 찾아내겠죠. 클로바 뮤직에서는 이 부분을 ‘어텐션’이라고 합니다. 실험 결과 단순히 처음부터 1분, 1분30초까지 미리듣기를 하는 것보다 특정 강조점을 소개할 때, 사용자 호응이 높았습니다. 보기에 따라서는 괜찮은 방법이죠. 그렇지만 현실 적용까지는 여러 벽이 있습니다. 우선은 ‘저작권법’상 권리 단체와의 협의가 필요합니다. 이들이 어떻게 이를 해석하느냐에 따라 좀 달라질 수 있을 것 같습니다. 뭐든 그렇죠. 기술이 현실 서비스로 구현되기에는. 결론을 내리며 마치겠습니다. AI스피커 구매 고려하신다면, 우선 본인이 음원 스트리밍 서비스에 유료 가입돼 있는지 확인하셔야 합니다. 최근들어 AI스피커를 구입하면 음원스트리밍 이용권을 주기도 합니다. 이 부분 고려하시면 됩니다. 집 안에서 사용한다는 점도 생각해야합니다. 사무실처럼 공동 공간에서는 스피커로 음악 듣기가 민망하겠죠. 집에서 음악 등 음성 콘텐츠를 들을 일이 있으셔야 합니다. 한편으로는 꼭 AI 스피커를 살 필요가 없다는 점도 말씀드리고 싶습니다. 블루투스 스피커가 시중에 많기 때문입니다. 스마트폰으로 스피커를 연결하고 들으시면 됩니다. 스마트폰 내 구글어시스턴트, 클로바를 실행하고 말씀하시면 그대로 실행됩니다. ‘음악듣기’ 용이라면 이렇게 사용해도 충분합니다.김유성 (kys401@edaily.co.kr)▶흥미진진한 이데일리 영상 채널▶[페이스북] 보러가기~♥ | [카카오톡] 플친 맺기~♥＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
94,"포털, AI 스피커 이달 말 판매 대결",2017.10.22. ,ZDNet Korea언론사 선정,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002124925,"네이버 '프렌즈'vs카카오 '카카오미니'(지디넷코리아=김윤희 기자)국내 인터넷 포털 기업인 네이버와 카카오가 모두 10월 말 자사 인공지능(AI) 스피커를 판매할 것이라 밝혀 관심이 쏠리고 있다.네이버는 지난 8월 첫 AI 스피커 제품으로 '웨이브'를 출시한 데 이어 차기작 '프렌즈'를 오는 26일 판매한다. 프렌즈는 웨이브보다 휴대성을 살리고, 기능성도 한층 강화됐다.카카오는 지난달 AI 스피커 '카카오미니'의 예약 판매를 실시한 데 이어 10월 말 정식 판매를 앞두고 있다. 이에 앞서 내주부터 예약 판매분을 배송한다는 계획이다.웨이브 1·2차 판매나 카카오미니 예약판매가 한정 판매를 실시했던 것과 달리 프렌즈와 카카오미니는 상시 판매될 예정이다. 국내 포털사가 처음으로 동시에 AI 스피커 판매를 실시하게 되면서 국내 소비자들이 어떤 반응을 보일지 향후 판매 추이가 주목되는 상황이다.네이버 AI 스피커 '프렌즈'.카카오미니.■네이버, 휴대성 강화한 '프렌즈'로 카카오와 맞불포털사 AI 스피커 비교표.네이버는 지난 17일 두 번째 AI 스피커 '프렌즈'를 국내 출시한다고 밝혔다. 프렌즈는 이전에 출시한 웨이브와 마찬가지로 자사 AI 플랫폼 '클로바'가 탑재된다.프렌즈는 웨이브와 비교해볼 때 확연히 가벼워졌다. 1kg가 넘어갔던 웨이브와 달리 프렌즈는 378g으로 휴대성을 대폭 강화, 390g인 카카오미니와 비슷한 수준까지 무게를 줄였다.네이버는 프렌즈를 출시하면서 AI스피커에 명령을 내릴 때 앞서 말해야 하는 호출 언어를 ""샐리야""에서 ""클로바""로 변경했다. 일본 사용자의 편의를 위해서다.네이버 관계자는 ""일본어 발음 체계 특성상 ㄹ 받침 발음이 어렵다는 점을 고려, 호출 언어를 클로바(일본에서는 크로바)로 변경해서 향후 출시될 제품에도 반영할 방침""이라고 설명했다.기능성도 보완됐다. 네이버는 클로바를 통해 일정 관리 기능을 10월 중에, 배달 음식 주문 기능을 11월 중에 선보인다는 계획이다. 업계에 따르면 음식 배달 주문 기능은 배달의민족 앱과 서비스가 연계된다.카카오도 '카카오톡 주문하기'로 배달 음식 주문 서비스를 제공할 계획이다. 택시 호출 서비스 '카카오택시'도 카카오미니로 이용할 수 있게 될 전망이다.네이버는 프렌즈를 26일부터 9만9천원으로 할인 판매한다. 네이버 뮤직 1년 이용권도 함께 증정한다. 이용권 정가가 9만원인 점을 감안하면 웨이브 판매와 마찬가지로 파격적인 할인 혜택을 제공하는 셈이다.네이버 관계자는 ""정가 판매 전환 시점은 정확히 정해지지 않았다""고 말했다. 오는 26일부터 온라인 네이버 스토어 및 라인프렌즈 온라인 스토어, 라인프렌즈 스토어 이태원·가로수길 매장에서 프렌즈를 구입할 수 있다.카카오도 지난달 예약 판매에서 멜론 음악감상 1년 이용권과 스피커에 장착할 수 있는 라이언 피규어를 포함해 카카오미니를 5만9천원의 대폭 할인가로 판매한 바 있다. 카카오 측은 예약 판매보다는 파격적이지 않지만, 정식 판매도 마찬가지로 프로모션 혜택을 제공한다고 밝혔다.김윤희 기자(jtwer@zdnet.co.kr)"
95,"""5만원이면 살만""..저가·소형 AI스피커 시장 열린다",2017.10.22. ,이데일리,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=018&aid=0003950596,"- 아마존 에코닷에 구글홈미니 출시, 가격 50달러- 韓서도 5만원대 ''누구미니'', ''카카오미니'' 이벤트 주목 받아[이데일리 김유성 기자] 작고 저렴해진 AI스피커가 속속 나오고 있다. 5만원대 AI스피커 시장이 열리고 있는 것이다. AI스피커의 원조라고 할 수 있는 아마존은 작년에, 구글은 이달 50달러(약 5만6600원)면 살 수 있는 AI스피커를 출시했다. 이들 AI스피커는 구글크롬캐스트, 안드로이드 TV 등 집안 멀티미디어기기와 연동된다. 한국에서는 SK텔레콤이 저가·소형 모델 ‘누구 미니’로 의미있는 시장 반응을 이끌어냈다. 카카오미니는 반값 할인 행사 때 예약판매가 조기에 끝날 정도로 관심을 모았다. ◇구글홈미니 VS 에코닷 → 저가 AI스피커 경쟁 22일(현지시간) IT분야 칼럼니스트로 활동중인 데이비드 포그는 야후테크에 구글홈 미니와 아마존 닷을 비교하는 칼럼을 기고했다. 포그는 50달러 가격의 미니 AI스피커 시장에서 양사간 경쟁이 치열해질 것으로 예상했다. 에코닷(왼쪽)과 구글홈미니(오른쪽)구글홈미니는 이달 구글폰 픽셀2 출시 행사에 공개된 AI 스피커다. 기존 구글홈(130달러)나 에코닷보다 저렴하다. 구글이 이번에 출시한 ‘구글 어시스턴트’와 연동된다.  에코닷은 AI스피커보다 무게와 크기가 작아진 저가형 모델이다. 지난해 출시됐다. 가격은 49.99달러다. 다만 기존 에코에 있던 스피커 기능은 없다. 블루투스 스피커와의 연동 기능을 지원한다. 에코닷에 음원 재생 명령을 하면 블루투스 스피커에서 음악이 나오는 형식이다. 알렉사와 사람을 이어주는 허브 역할인 셈이다. 포그는 “두 기기 모두 집안 생활 환경을 편리하게 만들어줄 것”이라며 “시간이 지날 수록 유용한 기능이 더 많아질 것”이라고 예상했다. 이어 “50달러에 그 모든 혜택을 누릴 수 있다”고 덧붙였다. ◇한국도 5만원대 AI스피커 인기 가능성↑한국도 5만원대 저가형 AI스피커 시장 가능성은 높은 편이다. SK텔레콤의 AI스피커 ‘누구’의 소형화 모델 ‘누구미니’는 기대 이상의 인기를 끌었다.지난 8월 출시한 누구미니는 4만9900원에 출시됐지만 기존 누구의 기능을 그대로 옮겨왔다. SK텔레콤에 따르면 첫날에만 5000대가 팔렸다. 블루투스 스피커 못지 않은 가격에 AI 기능까지 추가된 덕분으로 해석된다. 누구 미니이벤트가 5만9000원에 지난 9월 18일 예약판매 이벤트를 시작했던 카카오미니도 예약판매분 3000대가 조기에 완판됐다. 한꺼번에 많은 사용자가 몰려 카카오미니 예약 판매 사이트(메이커스 위드 카카오)가 마비될 정도였다. 음악 스트리밍 서비스 멜론 1년 이용권이 무료로 제공된 덕분이었지만 저렴한 AI스피커에 대한 시장 수요를 확인할 수 있었다. 이달 출시 예정인 카카오미니의 이벤트 가격은 아직 공개되지 않은 상태다. 정식 판매가는 11만9000원이지만 업계에서는 카카오가 대대적인 할인 이벤트 행사를 벌일 수 있다고 예상하고 있다. 카카오 내부적으로도 멜론 1년 이용권을 비롯해 여러 혜택을 준비중인 것으로 알려졌다. ◇구글미니홈 VS 에코닷 비교한다면 포그에 따르면 같은 50달러 가격이지만, 음악 재생용으로는 구글홈미니가 에코닷보다 났다. 스피커를 내장하고 있어 음악과 팟캐스트 등 재생이 바로 가능하기 때문이다. 구글홈미니는 또 구글어시스턴트 외 크롬캐스트, 안드로이드TV 등 구글 제품 생태계와 연동하기 쉽다. TV에 크롬캐스트가 연결돼 있거나 안드로이드 OS가 구동되는 스마트TV라면 음성 명령만으로 원하는 영상을 볼 수 있다. KT의 AI스피커 ‘기가지니’가 내세우는 기능이기도 하다. 에코닷은 집안 곳곳에 놓고 쓸 수 있다. 저가로 나온 이유도 집안 어디에서나 AI를 사용할 수 있도록 한 데 있다. 콘센트가 있는 곳이라면 방, 거실 등에 놓고 쓸 수 있다. 아마존을 자주 쓰는 북미 거주민이라면 PC나 스마트폰에 접속하지 않고 음성만으로 물건 구입이 가능한 셈이다. 다만 아마존 알렉사가 한국어를 지원하지 않아 명령은 영어로 해야 한다. 김유성 (kys401@edaily.co.kr)＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
96,'AI 주도권 잡아라' 네이버·카카오·구글 진검승부,2017.10.22. ,연합뉴스,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=001&aid=0009624313,"네이버·카카오, AI스피커로 전초전…구글, 스마트폰 AI비서 적용 확대(서울=연합뉴스) 홍지인 기자 = 국내 인공지능(AI) 플랫폼 선점을 위한 업체 간 경쟁이 이달 말부터 더욱 뜨겁게 달아오를 전망이다.    각각 포털과 메신저 업계의 거인인 네이버와 카카오가 AI 스피커를 선봉으로 진검승부를 예고한 가운데 글로벌 공룡 구글도 스마트폰 탑재 AI 비서를 전면 확대하며 주도권 확보 경쟁에 가세한다.    22일 업계에 따르면 카카오는 AI 스피커 '카카오미니'를 다음 주 정식 발매할 예정이다. 예약판매분 3천대는 25일부터 배송이 시작된다. 카카오미니를 제어하는 용도의 '헤이카카오' 앱도 이미 출시했다. 카카오 AI 스피커 '카카오미니' [카카오 제공=연합뉴스]    이에 맞서 네이버는 라인프렌즈 캐릭터를 입힌 미니 AI 스피커 '프렌즈'를 26일부터 판매하며 맞불을 놓는다. 상급 기종인 '웨이브'는 두 번의 예약 판매가 종료됐지만, 분당 사옥에서는 여전히 판매를 계속하고 있다.    두 제품은 가격(프렌즈 9만9천원, 카카오미니 정식발매가 11만9천원)이나 크기, 성능 등 여러 면에서 의심할 바 없는 맞수다. 두 회사의 대표 캐릭터를 포인트로 내세우고 있다는 점에서 자존심 싸움까지 엿보인다.    AI 스피커 대결은 그 자체의 실적보다도 두 회사가 앞으로 벌일 AI 플랫폼 전쟁의 전초전이란 점에서 더욱 관심을 끈다.     네이버와 카카오는 각각 '클로바'와 '카카오아이'라는 AI 플랫폼을 구축하고 다른 제품군으로 생태계를 확장, 차세대 성장 엔진으로 불을 붙이고자 온 힘을 기울이는 상황이다.네이버의 AI 스피커 '프렌즈'[네이버 제공]    한 IT 업계 관계자는 ""AI 플랫폼 주도권을 누가 잡느냐에 따라 광고와 콘텐츠 판매, 커머스 등의 패권도 갈릴 것으로 판단하고 있는 포털 업체로서는 사운을 걸고 따내야 하는 시장""이라고 말했다.    이런 가운데 세계 최대의 인터넷 업체 구글은 스마트폰 탑재 AI 비서 '구글 어시스턴트' 한글판을 빠르게 적용하며 소리 없이 AI 플랫폼 주도권 확보 경쟁에 가세했다.     지난달 출시된 LG V30에 처음 적용된 구글 어시스턴트 한글판은 10월 말 현재 안드로이드 6.0(마시멜로) 이상, 삼성전자 단말기 기준으로 2014년 출시된 갤럭시 S5 이후 기종에서는 자동 설치되는 것으로 확인됐다.    지난해 하반기 기준 국내 스마트폰 시장에서 안드로이드의 점유율은 74%에 달한다는 점에서 구글 어시스턴트가 생태계의 핵심인 스마트폰 AI 비서 자리를 꿰찬다면 향후 시장 판도에 큰 변수가 될 전망이다.    구글은 아직 '구글 홈' 등 제품의 한국 출시 계획을 밝히지 않고 있지만, 스마트폰 AI 비서를 장악한 상황에서 이미 미국 시장에서 검증된 AI 하드웨어 생태계를 국내에 들여온다면 그 파급력을 쉽게 가늠하기 어려울 것이란 전망이 나온다.구글 어시스턴트 한국어 서비스[구글코리아 제공]    ljungberg@yna.co.kr기자가 기다려요. 기사 문의 및 제보는 여기로(클릭!)최신 유행 트렌드 총집결(클릭!)"
